212.26.0.0,212.26.31.255,8192,03/03/98,King Abdul Aziz City for Science and Technology
212.26.32.0,212.26.63.255,8192,15/06/98,King Abdul Aziz City for Science and Technology
212.26.64.0,212.26.127.255,16384,15/06/98,King Abdul Aziz City for Science and Technology
212.33.160.0,212.33.191.255,8192,13/04/99,Atheeb trading Co. Ltd (Saudi Internet)
212.46.32.0,212.46.63.255,8192,01/03/99,Saudi Business Machines Ltd
212.57.192.0,212.57.223.255,8192,12/01/10,King Saud University
212.62.96.0,212.62.127.255,8192,31/08/99,MTC KSA
212.70.32.0,212.70.63.255,8192,04/06/99,Jeraisy Electronic services Ltd.
212.71.32.0,212.71.63.255,8192,16/06/99,Middle East Internet Company Limited
212.76.64.0,212.76.95.255,8192,13/01/99,Sahara Network
212.93.160.0,212.93.191.255,8192,30/07/99,SAUDI INTERNATIONAL TELECOM & ELECTRONICS CO.
212.93.192.0,212.93.223.255,8192,18/05/99,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
212.100.192.0,212.100.223.255,8192,28/04/99,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
212.102.0.0,212.102.31.255,8192,27/05/99,Shabakah Net
212.107.96.0,212.107.127.255,8192,29/11/99,Middle East Internet Company Limited
212.116.192.0,212.116.223.255,8192,28/04/99,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
212.118.96.0,212.118.127.255,8192,17/11/99,Middle East Internet Company Limited
212.118.128.0,212.118.159.255,8192,09/12/98,Saudi Telecom Company JSC
212.119.64.0,212.119.95.255,8192,15/02/99,Middle East Internet Company Limited
212.138.0.0,212.138.255.255,65536,28/01/99,King Abdul Aziz City for Science and Technology
212.215.128.0,212.215.255.255,32768,11/12/07,Saudi Telecom Company JSC
213.136.192.0,213.136.223.255,8192,11/04/00,SUHUF Internet Services
213.166.128.0,213.166.159.255,8192,01/02/00,Integrated Telecom Co. Ltd
213.181.160.0,213.181.191.255,8192,20/08/01,Middle East Internet Company Limited
213.184.160.0,213.184.191.255,8192,03/09/01,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
213.210.192.0,213.210.255.255,16384,22/11/02,Middle East Internet Company Limited
213.230.0.0,213.230.31.255,8192,01/11/99,Sultan Bin Abdulaziz Foundation
213.236.32.0,213.236.63.255,8192,15/04/08,Sahara Network
217.12.224.0,217.12.239.255,4096,03/03/09,Saudi Arabian Airlines
217.145.240.0,217.145.255.255,4096,15/04/04,Applied Technologies Co.
217.170.32.0,217.170.47.255,4096,27/03/01,Integrated Telecom Co. Ltd
217.170.48.0,217.170.63.255,4096,05/05/03,Integrated Telecom Co. Ltd
217.173.80.0,217.173.95.255,4096,15/03/04,BANK AL JAZIRA

